RefId,IsBadBuy,VehicleAge,Transmission,WheelTypeID,VehOdo,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,IsOnlineSale,WarrantyCost
3157,1,7,AUTO,1,85824,GM,2191,3211,4942,6414,2474,3468,5343,6402,0,5392
3158,0,3,AUTO,1,71017,CHRYSLER,13169,14951,16802,18029,13302,14825,16694,17752,0,1857
3161,0,2,AUTO,2,78577,CHRYSLER,8712,9665,12900,14075,10037,11120,13693,15344,0,1389
3166,0,3,AUTO,1,75440,FORD,9049,11121,13513,15426,11905,14210,15076,17224,0,920
3171,0,4,AUTO,1,76937,FORD,8085,10283,12199,14357,10569,12990,15053,17484,0,1389
3172,0,4,AUTO,1,79436,FORD,8085,10283,12199,14357,11617,13835,15744,17847,0,1389
3177,0,3,AUTO,1,86281,FORD,9327,10779,13393,15074,10104,11488,13812,15369,0,853
3178,1,6,AUTO,1,87365,GM,9817,12348,13561,17101,10567,14025,14322,17576,0,1763
3179,0,2,AUTO,1,81734,GM,10009,11118,14453,15826,9399,10937,12996,14660,0,1373
3181,0,3,AUTO,1,75560,GM,8396,9636,12679,13838,9072,10429,12760,14086,0,1272
3182,0,4,AUTO,1,86647,CHRYSLER,11942,13477,16198,17852,12285,14180,16065,17727,0,1893
3183,0,3,AUTO,1,96714,GM,16431,18750,20719,22683,16745,19744,21235,23804,0,1341
3189,1,4,AUTO,1,89484,FORD,8617,10548,12614,14713,8325,10324,12280,14217,0,983
3190,0,3,AUTO,1,80690,FORD,12162,14255,15995,17665,12806,14785,16158,18002,0,983
3192,1,5,AUTO,1,73265,FORD,9693,11477,14295,15656,10227,11813,14061,15799,0,1038
3196,0,2,AUTO,1,79466,GM,9392,10607,12980,14404,9293,10680,13423,14552,0,1974
3199,0,5,AUTO,1,89657,CHRYSLER,10673,12265,14673,16307,10376,11920,14003,15731,0,2022
3205,1,5,AUTO,2,68911,CHRYSLER,5055,6133,8179,9479,5007,6521,7885,10192,0,1411
3222,1,8,AUTO,1,84322,OTHER,5400,6156,8454,9381,4505,5383,7808,8878,0,894
3225,0,3,AUTO,1,82947,OTHER,10336,11296,14605,15652,10240,11399,13422,15077,0,594
3232,0,2,AUTO,1,75478,FORD,9966,12166,14038,15783,9388,10876,13551,14938,0,803
3233,1,5,AUTO,1,89279,CHRYSLER,9616,11668,13645,15589,9272,11645,13882,16218,0,2282
3240,0,2,AUTO,1,72792,FORD,11181,13107,15183,16309,10472,12124,14700,15758,0,803
3251,1,3,AUTO,2,71937,GM,5379,6750,6309,7790,5137,6244,6048,7244,0,803
3257,1,2,AUTO,0,50390,GM,7391,8342,8482,9509,7391,8342,8482,9509,0,671
3260,1,5,AUTO,0,72767,GM,3523,4814,4305,5699,3523,4814,4305,5699,0,1974
3264,0,4,AUTO,1,83089,GM,11707,13396,13144,14968,11403,13532,12815,15115,0,2735
3267,0,4,AUTO,1,71462,FORD,8983,11467,10202,12884,10317,12914,15422,19304,0,2091
3269,1,3,AUTO,0,59528,GM,4862,5929,5751,6903,4862,5929,5751,6903,0,671
3273,1,5,AUTO,1,69339,CHRYSLER,6273,7627,7275,8737,6286,7633,7289,8744,0,1215
3274,1,2,AUTO,0,50145,GM,6383,7460,7394,8557,6383,7460,7394,8557,0,1003
3275,1,4,AUTO,0,75967,CHRYSLER,4431,5806,5285,6770,4431,5806,5285,6770,0,1623
3282,1,4,AUTO,0,56079,OTHER,2887,3763,3618,4564,3006,3795,6531,7173,1,754
3286,0,2,AUTO,1,73737,FORD,10199,12088,11515,13555,10424,11939,14663,16417,0,803
3290,0,3,AUTO,1,74132,GM,10373,12622,11703,14132,9122,11003,14655,15916,0,1155
3294,0,3,AUTO,1,66347,GM,8229,10549,9387,11893,10231,12051,14323,16082,0,1313
3297,1,4,AUTO,2,50760,OTHER,2839,3837,3566,4644,2982,4027,6225,7140,0,505
3299,0,2,AUTO,2,86371,CHRYSLER,9391,10839,10642,12206,9158,10500,13154,14672,0,1503
3302,1,6,AUTO,0,86598,CHRYSLER,2885,3691,3616,4486,2885,3691,3616,4486,0,1803
3307,1,4,AUTO,0,84827,OTHER,6073,7284,9791,11404,5753,7007,9077,10915,0,723
3318,0,3,AUTO,1,58316,CHRYSLER,10226,12654,15324,17226,11899,13562,15880,17361,0,1251
3320,1,3,AUTO,2,72914,GM,4596,5479,7853,8823,4356,5311,7664,8770,0,803
3332,0,3,AUTO,1,63709,CHRYSLER,8571,10628,12197,14703,9952,11099,13087,14162,0,1118
3335,0,2,AUTO,2,64029,CHRYSLER,7746,8643,11745,12429,9020,9897,12565,13339,0,1020
3338,1,4,AUTO,1,76612,CHRYSLER,7809,9596,12069,13912,8675,10412,12597,14476,0,1389
3339,0,6,AUTO,1,67415,CHRYSLER,8409,10495,12709,15097,9725,11386,13402,15024,0,1411
3342,1,5,AUTO,1,52933,OTHER,6328,7492,9861,10821,6060,7137,9534,10441,0,920
3347,1,6,AUTO,0,75328,GM,3585,4867,6810,8430,3585,4867,6810,8430,0,803
3349,1,6,AUTO,1,82034,GM,3393,4404,6950,7921,3381,4429,6478,7554,0,2412
3350,1,7,AUTO,0,67197,OTHER,5205,6026,8178,9340,5205,6026,8178,9340,0,833
3351,0,4,AUTO,2,58298,OTHER,7752,9620,12121,13447,9189,11481,13406,15875,0,1086
3355,0,4,AUTO,1,73867,CHRYSLER,12635,14465,17262,18856,13955,15456,17876,19544,0,2091
3358,0,5,AUTO,1,79735,CHRYSLER,10035,11890,14160,16260,10094,12234,14064,15702,0,1623
3375,1,3,AUTO,0,65446,CHRYSLER,8779,10260,12637,14120,8779,10260,12637,14120,0,1020
3381,1,3,AUTO,2,37781,OTHER,5370,6204,8806,10017,4626,5755,8124,9813,0,462
3383,1,5,AUTO,2,92243,CHRYSLER,3355,4304,6401,7497,3429,4437,6471,7745,0,1630
3384,1,8,AUTO,0,69958,GM,3831,5012,7498,8675,3829,5058,7434,8862,0,4210
3391,1,4,AUTO,1,77802,CHRYSLER,4354,5452,7451,8724,4791,5898,7801,9013,0,1155
3394,0,3,AUTO,1,79890,GM,9189,10723,13435,14873,8899,10885,13117,15116,0,1389
3402,1,5,AUTO,1,91311,FORD,9885,12177,14795,17564,10657,12825,15192,17096,0,1197
3405,1,6,AUTO,1,104971,FORD,4021,5412,7435,9101,3929,4985,7932,9231,0,1930
3408,0,3,AUTO,2,75782,CHRYSLER,9935,11514,14568,15951,10496,12308,14331,16302,0,1389
3409,1,6,AUTO,1,89600,OTHER,4494,5866,7823,9050,5481,7945,9293,12544,0,1633
3410,0,3,AUTO,2,69179,OTHER,12418,14791,15923,17656,10420,12209,14702,16648,0,1215
3411,1,7,AUTO,1,65212,OTHER,4054,5091,7021,7998,4387,5510,7437,8504,0,1223
3417,0,4,AUTO,1,84492,CHRYSLER,10430,12421,13886,15675,10549,12684,14110,16086,0,2022
3419,0,2,AUTO,1,52103,CHRYSLER,9040,10268,12802,14184,9409,10702,12779,13787,0,920
3422,1,7,AUTO,0,93963,CHRYSLER,2545,3383,5456,6306,2505,3313,5365,6140,0,1641
3430,0,4,AUTO,1,79568,OTHER,7968,10599,9105,11947,11011,12964,12392,14501,0,803
3431,1,4,AUTO,0,50992,CHRYSLER,3633,4483,4424,5342,3633,4483,4424,5342,0,588
3432,1,3,AUTO,0,72621,GM,0,1,0,0,0,1,0,0,0,2091
3435,0,4,AUTO,1,68943,FORD,8432,10549,9607,11893,9439,11099,10694,12487,0,1215
3446,1,5,AUTO,0,65282,CHRYSLER,3089,4009,3836,4830,3089,4009,3836,4830,0,1215
3449,1,6,AUTO,1,75729,CHRYSLER,6600,7259,7628,8340,6739,7950,7778,9086,0,1220
3455,0,3,AUTO,1,85054,FORD,11018,13627,12399,15217,11686,13697,13121,15293,0,1503
3466,0,3,AUTO,1,50374,CHRYSLER,13161,14324,14714,15970,12916,14165,14449,15798,0,1583
3468,1,5,AUTO,2,30906,CHRYSLER,4061,4882,4886,5773,3678,4685,4472,5560,0,882
3474,0,2,AUTO,0,74277,GM,10660,12480,12013,13978,10660,12480,12013,13978,0,1506
3484,1,7,AUTO,1,74975,OTHER,3710,4852,4507,5740,3710,4852,4507,5740,0,1455
3486,0,2,AUTO,1,75835,GM,8186,9727,9341,11005,8791,10518,9994,11859,0,1974
3489,0,3,AUTO,1,86574,FORD,11762,14109,13203,15738,11762,14109,13203,15738,0,1503
3494,0,3,AUTO,2,50383,CHRYSLER,9259,11026,10500,12408,8767,10329,9968,11655,0,1086
3498,0,2,AUTO,1,65241,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1215
3499,1,4,AUTO,1,88757,FORD,8715,11192,9912,12587,8715,11192,9912,12587,0,983
3503,0,2,AUTO,1,73880,FORD,11412,14485,12825,16144,10585,13644,11932,15236,0,1506
3507,1,5,AUTO,2,40817,OTHER,2589,3379,3296,4149,2589,3379,3296,4149,0,482
3508,1,4,AUTO,1,43618,OTHER,2928,3549,3662,4333,2928,3549,3662,4333,0,482
3510,1,1,AUTO,0,71720,GM,9216,10368,10453,11697,9216,10368,10453,11697,0,1974
3511,1,7,AUTO,1,80718,FORD,4924,6023,5818,7005,4564,5877,5429,6847,0,1413
3512,1,2,AUTO,1,51780,CHRYSLER,16010,17357,17791,19246,15276,16930,18835,20469,0,1417
3523,1,3,AUTO,0,77765,GM,8099,9332,11462,12779,8099,9332,11462,12779,0,1272
3525,1,5,AUTO,1,90682,GM,3054,4197,6122,7035,3047,4046,6027,7191,0,1341
3529,1,5,AUTO,2,73189,GM,4506,5497,7294,8415,3654,4790,7060,7907,1,803
3533,0,3,AUTO,1,73336,CHRYSLER,10178,11736,13754,15030,10023,11716,13659,15179,1,686
3535,1,5,AUTO,2,84785,GM,3582,4768,6674,8543,3443,4612,6595,7716,1,2412
3538,0,2,AUTO,1,73225,OTHER,11838,12957,15638,16920,11634,13092,15133,17275,1,569
3539,1,2,AUTO,2,64802,CHRYSLER,8131,9321,11903,12903,8067,9270,11481,12874,1,1020
3544,1,2,AUTO,0,76426,GM,9183,10499,12996,14546,8830,10644,11873,13989,1,1974
3546,1,4,AUTO,1,59920,OTHER,4934,6078,8270,9176,5216,6801,8694,10013,1,505
3549,1,3,AUTO,0,59826,OTHER,5621,6300,8820,9541,5503,6245,8542,9450,1,671
3550,1,5,AUTO,0,66533,GM,4765,6281,8216,10831,4333,5626,7595,9140,1,1411
3553,1,4,AUTO,2,89986,GM,5972,7296,9451,10924,6278,7882,9309,11457,1,594
3555,0,2,AUTO,2,90161,CHRYSLER,8934,10505,13445,14516,9862,11553,14291,15498,1,1630
3558,1,2,AUTO,2,63327,GM,6735,7357,9881,10543,6277,7093,9851,10592,1,728
3566,0,2,AUTO,1,83444,GM,10127,11074,14400,15210,9074,10735,12539,14243,1,1373
3567,0,2,AUTO,2,70027,OTHER,12326,13697,16426,17521,12785,14200,16781,18133,1,686
3573,0,2,AUTO,1,64760,GM,9211,10772,12439,14486,8874,10592,12394,14425,1,1118
3574,0,1,AUTO,1,85943,GM,10442,11185,14062,15023,9765,11448,12275,14558,0,1113
3575,0,3,AUTO,2,72210,CHRYSLER,10109,11763,14127,16639,9349,10673,13034,14534,1,1389
3576,0,2,AUTO,2,71397,CHRYSLER,10746,12040,14736,15902,10355,11937,14059,15631,1,1389
3578,0,3,AUTO,2,66283,CHRYSLER,10109,11763,14127,16639,9815,11245,13566,15444,1,1215
3579,0,2,AUTO,2,73546,OTHER,12165,13666,16534,17514,12827,14209,16021,17519,0,686
3580,0,1,AUTO,1,61029,GM,10103,10992,13781,14859,11274,12630,14788,16155,0,923
3582,0,2,AUTO,1,84825,FORD,12450,15070,16162,18610,12121,15006,15781,18382,0,983
3584,0,2,AUTO,2,94467,CHRYSLER,9592,11198,14340,15957,9112,10684,12324,14001,0,1918
3585,1,3,AUTO,0,66533,CHRYSLER,6664,7851,10653,11554,6664,7851,10653,11554,0,825
3586,0,2,AUTO,1,90029,GM,9077,10241,13299,14517,10902,13007,14535,16586,0,2351
3592,0,2,AUTO,1,91664,FORD,10479,13339,15042,17536,9653,12130,14334,16522,1,1774
3595,0,1,AUTO,1,92996,FORD,8900,10036,14559,15527,10043,11251,13692,14904,1,1774
3597,0,1,AUTO,1,68640,GM,9893,10829,13705,14615,11447,12714,14834,16324,1,923
3601,0,1,AUTO,1,77769,FORD,8900,10036,14559,15527,8909,10190,13204,14500,1,1506
3602,0,2,AUTO,1,72150,GM,8671,9944,12198,13571,10146,11527,13036,14333,1,803
3611,0,3,AUTO,1,89003,FORD,9489,10732,13462,14816,8829,10371,12616,14125,0,853
3614,1,5,AUTO,0,57622,GM,6457,7854,9266,11226,6457,7854,9266,11226,0,1003
3617,1,6,AUTO,1,95867,FORD,3901,5246,7521,8584,3885,5226,7614,10242,0,1774
3619,0,1,AUTO,2,89080,CHRYSLER,9827,10747,13714,15140,9573,10532,13153,14727,0,1243
3622,1,6,AUTO,0,90400,GM,4250,6746,8668,11421,4250,6746,8891,11523,0,1341
3624,0,1,AUTO,2,69422,GM,8987,10017,13585,14495,8811,10142,12587,13953,0,1703
3625,0,3,AUTO,1,94585,CHRYSLER,9994,11532,14225,15494,9995,11581,13625,15022,0,765
3627,0,2,AUTO,1,92044,FORD,9958,12586,14774,17057,9758,12446,14060,16473,0,1774
3632,0,2,AUTO,2,78016,CHRYSLER,9314,10869,14038,15613,9633,11459,13925,15423,0,1623
3633,0,5,AUTO,1,47007,FORD,9093,12353,13857,17285,9811,11984,14441,16599,0,623
3634,1,4,AUTO,1,73071,CHRYSLER,8995,10983,13415,15128,7516,9114,11916,13490,0,1623
3636,0,3,AUTO,2,63734,CHRYSLER,9223,10408,13599,15346,10257,11705,13529,15006,0,1215
3637,0,2,AUTO,1,81034,OTHER,11219,13403,15430,17485,13849,16376,17773,20655,0,2152
3639,0,2,AUTO,1,91347,FORD,9730,12497,14441,17120,9587,12162,14142,16422,0,1774
3642,0,4,AUTO,1,95401,CHRYSLER,10546,13832,15030,17904,9057,11622,12983,15023,1,1918
3650,0,3,AUTO,1,71306,CHRYSLER,0,0,0,0,10218,12602,14138,16411,0,1389
3654,1,6,AUTO,1,85734,GM,5342,6544,8364,10372,5293,6640,8178,9728,0,2152
3655,1,6,AUTO,2,70138,CHRYSLER,4044,4952,7124,7863,4312,5197,7144,8610,0,1389
3658,1,5,AUTO,1,66046,CHRYSLER,4342,5334,7861,9220,4434,5645,7704,8887,0,1215
3659,0,2,AUTO,2,88481,OTHER,11041,12452,15206,16757,11000,11856,15310,16458,0,594
3660,0,4,AUTO,2,75132,CHRYSLER,9149,10664,12725,13883,8872,10322,13256,15393,0,1389
3663,1,4,AUTO,0,75168,GM,6335,7607,9666,10596,6335,7607,9666,10596,0,1038
3666,0,3,AUTO,2,75008,CHRYSLER,10222,11629,13618,15176,10075,11487,13732,15459,0,1389
3675,0,2,AUTO,2,75031,OTHER,13176,14112,17530,18280,13241,14085,17178,17976,0,569
3677,1,6,AUTO,1,76571,GM,5098,6374,9235,13269,5037,6262,8152,9302,0,1974
3678,1,5,AUTO,1,63116,CHRYSLER,8695,10214,12498,14312,8705,10001,12022,13408,0,1606
3679,1,5,AUTO,2,68937,CHRYSLER,3813,4927,6569,7731,3734,4768,6707,7835,0,1020
3682,0,4,AUTO,1,80399,OTHER,9413,11178,13282,14890,9504,10696,13734,14742,0,594
3685,1,4,AUTO,1,88030,CHRYSLER,8681,9973,12712,13504,8686,9611,12769,13582,0,1243
3688,1,6,AUTO,1,82059,CHRYSLER,3067,3884,5812,6803,2835,3766,5475,6680,0,723
3689,1,5,AUTO,1,79842,CHRYSLER,3693,4832,6430,7754,4180,5111,7025,8590,0,1155
3691,0,3,AUTO,1,89599,FORD,9085,11381,12343,15004,9379,11519,12948,15309,0,1763
3693,0,4,AUTO,1,68574,CHRYSLER,11619,13186,15526,16995,9998,12445,14470,16627,0,1411
3696,1,7,AUTO,1,82304,GM,6722,7980,10037,11655,6529,8090,9765,11118,0,2452
3705,1,8,AUTO,1,76617,CHRYSLER,2685,3424,5318,6009,2110,2829,4738,5301,0,1455
3706,1,4,AUTO,2,58775,CHRYSLER,5557,6686,8544,10008,5193,6147,8601,9700,0,1086
3713,0,2,AUTO,1,81724,GM,9415,10843,12728,14591,8772,9764,12744,13769,0,2152
3717,0,2,AUTO,1,88750,GM,9415,10843,12728,14591,8909,10284,13078,15096,0,2152
3722,0,2,AUTO,1,94002,FORD,13046,15626,16676,19319,14131,16460,18009,19968,0,1053
3724,0,3,AUTO,2,89613,CHRYSLER,11636,13198,15208,16752,11256,12961,14878,16630,0,1503
3727,0,3,AUTO,2,62051,OTHER,10523,11532,16228,16970,10554,11785,14815,16009,0,533
3729,0,2,AUTO,1,86866,GM,9415,10843,12728,14591,8909,10284,13078,15096,0,2152
3730,0,4,AUTO,1,87370,CHRYSLER,10890,12796,15149,17355,9742,12172,13470,15738,0,2022
3731,0,3,AUTO,1,83418,FORD,9310,11131,12872,14881,8878,10752,12738,14552,0,1633
3733,0,3,AUTO,1,83113,OTHER,11648,13824,15813,18343,12942,14936,16518,18220,0,2152
3737,1,3,AUTO,1,87260,CHRYSLER,9646,10848,12818,14004,9383,10455,12905,13936,0,983
3747,0,2,AUTO,2,87621,CHRYSLER,10826,12467,15046,16605,9918,11595,14056,15739,0,1763
3750,1,3,AUTO,2,81555,CHRYSLER,8607,10598,12473,14438,7512,9416,11502,13457,0,1763
3754,0,4,AUTO,1,77041,CHRYSLER,11078,13613,15054,17460,10742,12348,15067,16354,0,1623
3757,0,2,AUTO,2,59995,GM,10416,11753,14171,15704,10262,11544,14033,15196,0,837
3764,0,2,AUTO,1,88278,GM,8913,10379,13531,15756,8755,10284,13003,14573,0,2152
3774,0,3,AUTO,2,69556,CHRYSLER,9967,10939,14068,15097,9795,11152,13958,15098,0,1215
3782,1,3,AUTO,0,86394,GM,7972,9207,11583,12987,7972,9207,11583,12987,0,2152
3785,1,4,AUTO,1,66465,GM,8025,9614,11549,13261,7346,8610,11263,12528,0,1118
3786,1,7,AUTO,1,94830,GM,2563,3557,5560,6816,2300,3014,5048,6044,0,1641
3789,0,2,AUTO,1,64307,FORD,11366,13367,14797,17045,11481,13397,15103,16619,0,728
3791,1,8,AUTO,1,77282,GM,2347,3081,5858,7078,2525,3558,5442,7032,0,4922
3798,0,3,AUTO,1,82859,GM,12826,14024,15954,16731,12802,14747,16118,17437,0,1243
3801,0,3,AUTO,1,97838,OTHER,9776,11576,13415,15248,8936,10440,13021,14089,0,620
3804,0,2,AUTO,1,82680,FORD,10384,12128,14644,16399,11096,13200,14620,16461,0,1373
3808,1,6,AUTO,3,74121,OTHER,4302,5082,7501,8759,4307,5408,7387,8526,0,686
3811,0,3,AUTO,1,84374,GM,10038,12149,14231,16210,9679,11662,13902,15899,0,1503
3812,1,2,AUTO,2,67397,CHRYSLER,8000,9019,11577,12799,7922,8701,10981,11982,0,1020
3819,1,2,AUTO,2,91063,CHRYSLER,10216,11211,13528,14491,10460,11387,14168,15152,0,1630
3822,0,2,AUTO,1,76036,CHRYSLER,8824,10051,12463,13826,10124,11386,13936,15303,0,1155
3827,0,2,AUTO,2,96090,GM,8048,9572,12309,13573,9369,11217,12759,14427,0,1485
3833,0,2,AUTO,2,67169,CHRYSLER,10387,11300,14141,15066,10114,11189,13400,14069,0,1215
3834,0,2,AUTO,2,73478,CHRYSLER,10387,11300,14141,15066,11658,13214,15098,16490,0,1389
3836,0,2,AUTO,2,88579,GM,7779,8692,11779,12741,8947,10312,12457,13839,0,2152
3837,1,5,AUTO,0,86039,FORD,9668,12164,14251,16672,9668,12164,14251,16672,0,853
3839,0,2,AUTO,2,90395,GM,7779,8692,11779,12741,8765,10063,12453,13718,0,2351
3847,0,2,AUTO,1,89283,FORD,11059,12783,14739,16283,11337,12943,14488,15712,0,853
3849,0,2,AUTO,1,59136,CHRYSLER,9098,10300,12430,13604,9289,10534,12899,14114,0,920
3857,0,2,AUTO,2,79033,CHRYSLER,9861,10838,13533,14569,9497,10656,13016,13737,0,1389
3858,0,2,AUTO,1,89198,FORD,14303,16102,17271,18398,12698,15013,16390,18706,0,1893
3859,0,2,AUTO,1,75768,OTHER,10330,11853,14887,16255,12160,14368,16143,18340,0,1974
3861,0,3,AUTO,1,71153,CHRYSLER,10226,11631,14280,15599,9072,10958,13198,14921,0,1155
3874,0,2,AUTO,2,89045,CHRYSLER,10193,11378,13657,14828,9346,10290,13013,13985,0,1503
3879,0,3,AUTO,1,78259,FORD,8768,10544,9969,11888,8768,10544,9969,11888,0,1155
3883,0,2,AUTO,1,64735,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1215
3884,0,1,AUTO,1,67495,CHRYSLER,12306,14142,13790,15773,12306,14142,13790,15773,0,1215
3886,0,3,AUTO,1,85675,FORD,10033,12514,11336,14015,10033,12514,11336,14015,0,1633
3889,0,2,AUTO,2,63392,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1215
3894,0,2,AUTO,1,75503,FORD,9558,12352,10823,13840,9558,12352,10823,13840,0,1506
3906,1,5,AUTO,1,87510,GM,4935,6377,5830,7387,4191,5570,7735,9575,0,2152
3908,0,3,AUTO,1,71231,CHRYSLER,10274,12021,11596,13483,10206,12301,11522,13785,0,1389
3909,1,3,AUTO,0,60944,GM,4824,5901,5710,6873,4824,5901,5710,6873,0,728
3920,0,3,AUTO,1,76155,CHRYSLER,10776,12762,12138,14283,11343,13297,12750,14861,0,1389
3924,0,2,AUTO,1,86077,CHRYSLER,10513,12226,11854,13704,11266,12619,12667,14129,0,1503
3926,1,5,AUTO,0,86370,FORD,4817,6363,7992,9465,4817,6363,7992,9465,0,983
3929,0,2,AUTO,1,74918,FORD,11692,13546,15127,16780,11026,12983,14796,16481,0,803
3931,0,2,AUTO,0,91501,CHRYSLER,12714,14605,16664,18663,9824,11708,14366,15580,0,1630
3934,1,2,AUTO,0,69668,FORD,11439,13417,14700,15911,11439,13417,14700,15911,0,728
3935,1,5,AUTO,2,92005,GM,4736,6052,8126,9445,4359,5536,7572,8870,0,2351
3937,0,3,AUTO,2,61673,OTHER,11029,12848,15293,17028,10633,12275,13988,16025,0,630
3940,0,2,AUTO,1,69742,FORD,11352,13267,14880,16232,10893,12764,14386,16207,0,728
3941,1,4,AUTO,1,71405,FORD,5374,7055,9063,10810,5280,6930,8658,10403,0,920
3942,0,3,AUTO,2,76750,CHRYSLER,10624,12514,15043,16512,10316,12045,14577,16108,0,1389
3945,1,4,AUTO,1,87445,GM,10267,12511,14281,16601,9765,12948,14580,16619,0,2152
3947,0,3,AUTO,1,69383,FORD,10353,11786,13684,14848,9135,10585,13261,14129,0,728
3948,1,5,AUTO,1,97258,OTHER,5199,6515,9234,10572,5692,7230,9384,10805,0,765
3949,1,8,AUTO,0,85427,OTHER,1924,2592,4550,5006,1924,2592,4550,5006,0,894
3951,0,3,AUTO,1,91267,FORD,15738,18686,20771,23499,15248,17837,19883,22615,0,909
3952,1,5,AUTO,1,81288,CHRYSLER,6383,7670,10667,11964,5349,6488,9532,10382,0,2022
3956,0,2,AUTO,1,74306,FORD,11296,13233,15231,17162,11425,13426,14778,16291,0,803
3958,0,4,AUTO,1,89497,GM,10859,12807,15243,17510,10606,12561,15856,17810,0,2152
3964,1,3,AUTO,2,90124,CHRYSLER,6562,7848,10216,11556,6444,7529,10162,11246,0,1053
3966,1,2,AUTO,0,53657,GM,6300,7103,9649,10368,6347,7130,9520,10207,0,671
3970,0,3,AUTO,1,83585,FORD,9753,12177,13435,15494,10218,12502,14319,16469,0,1633
3971,1,4,AUTO,2,51975,FORD,4233,5587,7666,8694,4216,5578,7533,8973,0,754
3973,1,3,AUTO,0,82484,CHRYSLER,8641,9889,12559,13611,8733,10008,12852,14143,0,1373
3975,0,2,AUTO,2,96085,CHRYSLER,11305,12706,14872,16398,11327,12730,15242,16620,0,1630
3977,0,2,AUTO,2,81278,OTHER,12478,13970,17001,18173,12179,13709,16543,17542,0,723
3979,0,2,AUTO,1,78251,OTHER,11289,13425,15354,17748,11169,12672,15558,17255,0,1974
3984,1,5,AUTO,3,93598,CHRYSLER,7415,9133,12436,13453,8347,9832,12662,14021,0,1918
3985,0,5,AUTO,1,68856,CHRYSLER,9283,10804,13074,15161,8984,10677,12854,15206,0,1606
3987,0,3,AUTO,1,84905,CHRYSLER,13001,15057,17278,19635,11816,14068,15938,17594,0,1893
3988,1,6,AUTO,1,69292,FORD,8380,10432,12190,14161,8460,10743,12500,14999,0,1508
3989,0,3,AUTO,1,90462,CHRYSLER,13001,15057,17278,19635,12499,15057,16592,18027,0,2062
3991,0,3,AUTO,1,92062,GM,11952,13742,15458,17146,8887,11235,13423,15630,0,1774
3994,1,4,AUTO,2,93211,FORD,3962,5191,7372,8967,4119,5312,7960,9089,0,1053
3996,0,3,AUTO,1,78608,CHRYSLER,11301,13570,14857,16539,11335,13224,15262,16626,0,1506
3999,0,2,AUTO,1,88855,CHRYSLER,10909,12271,14668,15956,10084,11657,14024,15501,0,723
4004,0,5,AUTO,1,88494,CHRYSLER,9277,11345,11968,13951,9114,10457,12925,14429,0,2022
4005,0,1,AUTO,1,83012,FORD,9521,11356,15497,16873,9308,10703,13545,14881,0,1633
4008,1,4,AUTO,0,81801,CHRYSLER,3850,5012,7035,8347,3888,5130,7163,8598,0,1243
4012,0,2,AUTO,1,77401,FORD,9912,12123,13985,16269,9085,11213,13511,15462,0,1506
4017,0,2,AUTO,1,80434,FORD,9912,12123,13985,16269,10329,12598,13944,15911,0,1633
4021,0,2,AUTO,2,67899,CHRYSLER,11783,13005,16036,17154,11809,13245,15702,16708,0,1215
4028,0,3,AUTO,1,87943,CHRYSLER,13296,16506,18434,21392,13740,17690,18386,21489,0,1503
4030,1,7,AUTO,0,88801,GM,2562,3576,6089,8499,2562,3576,6089,8499,0,2712
4032,0,4,AUTO,1,91726,GM,8178,9792,12945,14435,8837,10151,13168,14544,0,1341
4033,1,3,AUTO,0,54825,GM,7048,8137,10724,11913,7048,8137,10724,11913,0,837
4035,1,4,AUTO,2,71036,CHRYSLER,4325,5300,7779,9532,4351,5187,8181,8932,0,1389
4036,1,5,AUTO,0,98958,GM,3018,4071,5958,7387,3119,4168,5860,7204,0,2639
4040,1,5,AUTO,0,77265,OTHER,3801,4750,6971,8196,3854,4779,6995,8292,0,569
4041,1,7,AUTO,0,91567,OTHER,4250,5299,7307,8262,4211,5266,7251,8368,0,1065
4043,0,4,AUTO,1,82890,CHRYSLER,9883,10942,14686,15754,9883,10942,15494,17155,0,1503
4047,1,4,AUTO,0,81980,CHRYSLER,4170,5474,7516,8876,4170,5474,7516,8876,0,1243
4054,1,6,AUTO,0,95834,CHRYSLER,3427,4496,6546,7777,3651,4735,6700,8053,0,1630
4059,1,8,AUTO,0,106915,GM,2037,3111,4528,5733,2012,3091,4112,5477,0,2230
4060,1,3,AUTO,0,62834,OTHER,7465,8570,11364,12103,6676,7883,10577,11794,0,533
4061,1,6,AUTO,1,105467,CHRYSLER,4374,5797,7398,8744,4510,5316,7322,7886,0,2090
4069,0,3,AUTO,1,66557,FORD,11730,14822,15328,18194,10639,13617,14673,17390,0,1313
4073,0,3,AUTO,1,81099,GM,9943,11277,13402,14657,9736,11103,13393,14724,0,1373
4093,1,5,AUTO,2,73107,OTHER,7659,9461,12044,13911,6589,8526,11211,12971,0,803
4096,0,2,AUTO,1,74380,GM,9707,10552,13716,14560,9139,10112,13145,14018,0,1272
4104,0,3,AUTO,1,74195,OTHER,11027,12643,15275,16554,10792,12105,15906,16770,0,569
